longitude,latitude,median_house_value,population
-116.9,33.03,167200,1975
-116.86,33.05,164500,5030
-116.86,33.02,170200,251
-116.84,33.02,209800,645
-116.74,33.33,158200,1802
-116.68,33.16,156300,1001
-116.6,33.06,172900,612
-116.58,33.09,134400,334
-116.56,33.05,148200,536
-116.61,33.04,198100,616
-116.66,33.09,221900,532
-116.67,32.97,193800,120
-116.52,32.9,189900,1754
-116.34,33.36,176400,731
-116.32,33.28,100000,327
-116.26,33.07,83700,452
-116.28,32.84,58800,194
-116.37,33.19,98700,1289
-116.58,32.69,116500,2133
-116.45,32.65,127100,1644
-116.35,32.74,110700,1046
-116.2,32.64,61800,567
-116.75,32.85,217400,2266
-116.79,32.84,231800,1891
-116.76,32.84,187200,1627
-116.77,32.82,222900,1969
-116.75,32.82,308600,1222
-116.8,32.8,274600,1672
-116.62,32.86,169100,2032
-116.66,32.79,240600,918
-116.87,32.75,248900,993
-116.91,32.73,300300,2048
-116.87,32.72,259900,1431
-116.89,32.67,293100,1355
-116.76,32.74,214500,2129
-116.79,32.61,206100,1421
-122.41,37.81,500001,592
-122.41,37.81,500001,2305
-122.42,37.81,500001,473
-122.42,37.8,500001,838
-122.42,37.8,500001,1848
-122.42,37.8,500001,958
-122.42,37.8,500001,277
-122.41,37.8,500001,1335
-122.41,37.8,350000,1328
-122.41,37.8,500001,1279
-122.41,37.8,500001,629
-122.41,37.8,433300,1906
-122.41,37.8,500001,437
-122.4,37.8,500001,679
-122.4,37.8,412500,920
-122.4,37.81,250000,536
-122.41,37.8,375000,1415
-122.4,37.8,300000,1432
-122.41,37.8,168800,1700
-122.41,37.8,400000,1016
-122.41,37.8,243800,2957
-122.41,37.8,450000,1648
-122.41,37.8,500001,1446
-122.41,37.8,350000,1785
-122.41,37.79,380000,2062
-122.42,37.8,500001,1156
-122.42,37.8,450000,1830
-122.42,37.8,458300,1576
-122.42,37.8,420000,932
-122.42,37.8,287500,2122
-122.42,37.79,225000,2286
-122.42,37.79,400000,2112
-122.42,37.79,275000,2452
-122.41,37.79,500001,1711
-122.41,37.79,500001,1178
-122.41,37.79,350000,904
-122.41,37.8,225000,1846
-122.41,37.79,55000,1515
-122.41,37.8,500001,3260
-122.39,37.8,500001,1525
-122.4,37.79,450000,1007
-122.41,37.79,237500,1688
-122.41,37.79,500001,1504
-122.41,37.79,275000,3436
-122.42,37.79,225000,1761
-122.41,37.79,225000,4518
-122.42,37.78,500001,628
-122.42,37.78,500001,1211
-122.43,37.81,500001,1137
-122.44,37.8,500001,1310
-122.44,37.8,500001,540
-122.43,37.81,500001,1297
-122.45,37.81,500001,287
-122.44,37.8,500001,500
-122.44,37.8,500001,1045
-122.44,37.8,500001,714
-122.44,37.8,500000,445
-122.44,37.8,500001,1145
-122.44,37.8,500001,842
-122.44,37.8,500001,1029
-122.44,37.8,500001,727
-122.43,37.8,466700,1259
-122.43,37.8,400000,1302
-122.43,37.8,500000,1240
-122.43,37.8,475000,1045
-122.43,37.8,500000,349
-122.43,37.8,500001,553
-122.42,37.8,500001,1014
-122.43,37.8,500000,925
-122.43,37.8,500001,959
-122.43,37.8,500001,954
-122.42,37.8,500001,1466
-122.42,37.79,500001,1980
-122.43,37.79,500001,1377
-122.43,37.79,500001,1248
-122.43,37.79,500001,2065
-122.44,37.79,500001,648
-122.44,37.79,500001,402
-122.44,37.79,500001,722
-122.44,37.79,500001,483
-122.45,37.79,500001,668
-122.45,37.79,500001,1107
-122.45,37.79,425000,731
-122.45,37.79,500001,495
-122.46,37.79,500001,304
-122.46,37.79,500001,743
-122.44,37.79,500001,800
-122.44,37.79,500001,1525
-122.44,37.79,500001,1371
-122.43,37.79,500001,1319
-122.43,37.79,500001,1152
-122.42,37.79,87500,1202
-122.42,37.79,117500,655
-122.43,37.79,500001,1475
-122.43,37.79,500001,1294
-122.43,37.79,460000,649
-122.44,37.79,500001,831
-122.44,37.79,468800,1224
-122.44,37.79,500000,614
-122.44,37.78,372200,1243
-122.45,37.78,333300,1320
-122.45,37.79,500001,761
-122.45,37.78,500001,1515
-122.43,37.79,450000,1362
-122.43,37.78,220000,1245
-122.44,37.78,237500,901
-122.45,37.78,494400,560
-122.45,37.78,355300,1392
-122.46,37.78,400000,837
-122.44,37.78,492300,481
-122.44,37.78,280000,1703
-122.44,37.78,412500,561
-122.45,37.78,322700,897
-122.45,37.78,428300,464
-122.45,37.78,418400,2198
-122.44,37.78,146900,601
-122.43,37.78,350000,1277
-122.44,37.78,471400,1588
-122.44,37.78,341700,1309
-122.44,37.78,346200,514
-122.44,37.78,293800,707
-122.43,37.78,287500,1821
-122.43,37.78,275000,577
-122.42,37.78,187500,2079
-122.42,37.78,72500,1093
-122.43,37.78,115000,1670
-122.43,37.78,112500,1371
-122.42,37.78,275000,634
-122.42,37.78,187500,895
-122.43,37.78,177500,1009
-122.43,37.78,316700,1284
-122.43,37.78,442900,2070
-122.43,37.77,425000,1913
-122.44,37.78,475000,1696
-122.44,37.77,364300,1355
-122.45,37.77,350000,1090
-122.45,37.77,500001,1526
-122.45,37.77,500001,885
-122.44,37.77,500001,1518
-122.45,37.77,500000,1039
-122.45,37.77,500000,1100
-122.45,37.77,492900,1275
-122.43,37.77,335700,1712
-122.43,37.77,400000,742
-122.44,37.77,488900,939
-122.44,37.77,438900,1428
-122.42,37.77,250000,589
-122.42,37.77,450000,867
-122.43,37.77,366700,654
-122.43,37.77,412500,1428
-122.43,37.77,337500,1188
-122.43,37.77,222700,872
-122.43,37.77,354500,1939
-122.43,37.77,418800,1170
-122.44,37.77,476900,849
-122.44,37.77,400000,2023
-122.44,37.76,455900,833
-122.44,37.77,500001,1494
-122.44,37.77,500001,1374
-122.45,37.76,500001,979
-122.45,37.76,450000,621
-122.45,37.77,500001,1269
-122.45,37.77,500001,1737
-122.41,37.78,55000,2124
-122.41,37.78,375000,1520
-122.41,37.78,350000,153
-122.41,37.77,275000,168
-122.41,37.77,193800,1628
-122.4,37.78,350000,313
-122.41,37.77,250000,582
-122.41,37.78,32500,1055
-122.39,37.78,275000,1441
-122.39,37.78,187500,725
-122.39,37.79,350000,113
-122.37,37.81,250000,4531
-122.4,37.78,112500,286
-122.4,37.77,225000,1061
-122.42,37.77,162500,421
-122.42,37.77,312500,1136
-122.42,37.76,225000,1846
-122.42,37.77,350000,1266
-122.42,37.77,325000,2619
-122.42,37.76,250000,2259
-122.43,37.77,275000,1438
-122.43,37.76,250000,868
-122.43,37.76,350000,1051
-122.44,37.76,361600,1145
-122.44,37.76,386100,1935
-122.44,37.75,316200,2232
-122.44,37.76,423100,580
-122.44,37.76,376600,945
-122.45,37.76,500001,810
-122.44,37.76,370000,784
-122.44,37.76,370000,816
-122.44,37.76,405400,855
-122.43,37.76,427300,1575
-122.43,37.76,500001,751
-122.43,37.76,455400,909
-122.43,37.76,386400,1531
-122.42,37.76,270000,2280
-122.42,37.76,391200,2129
-122.42,37.76,490000,1082
-122.42,37.76,225000,1270
-122.42,37.76,266700,2007
-122.42,37.76,265000,1630
-122.42,37.76,212500,2075
-122.42,37.75,250000,1715
-122.42,37.75,262500,1008
-122.42,37.75,275000,639
-122.42,37.75,250000,1155
-122.42,37.75,300000,935
-122.42,37.75,400000,1227
-122.42,37.75,400000,1460
-122.42,37.75,275000,1162
-122.43,37.75,396800,1181
-122.43,37.75,355600,871
-122.43,37.75,387900,1012
-122.43,37.76,437500,861
-122.43,37.75,355600,839
-122.44,37.75,375000,1144
-122.44,37.75,368900,801
-122.43,37.75,383700,1043
-122.44,37.75,338800,573
-122.44,37.75,380400,725
-122.43,37.75,347500,633
-122.43,37.75,362200,1415
-122.43,37.75,347700,1191
-122.42,37.75,306000,1122
-122.42,37.74,325700,1370
-122.42,37.74,328100,856
-122.43,37.74,324300,1079
-122.43,37.75,325900,962
-122.43,37.75,356100,1824
-122.44,37.75,409700,2304
-122.44,37.74,391900,2818
-122.44,37.74,294900,909
-122.44,37.74,350000,118
-122.43,37.74,331000,1260
-122.43,37.74,333100,1159
-122.43,37.74,300900,724
-122.43,37.73,298900,494
-122.43,37.73,310800,461
-122.38,37.76,450000,124
-122.39,37.76,208300,410
-122.39,37.76,162500,88
-122.39,37.76,290900,712
-122.39,37.76,321600,1047
-122.39,37.76,253700,1645
-122.4,37.75,243300,3269
-122.4,37.76,298300,1555
-122.4,37.76,320000,506
-122.4,37.76,277300,480
-122.41,37.76,262500,620
-122.4,37.76,239100,1347
-122.41,37.76,260300,2987
-122.41,37.76,233300,1726
-122.41,37.76,225000,316
-122.41,37.76,325000,308
-122.41,37.76,300000,1816
-122.41,37.76,265000,2071
-122.4,37.75,214600,1029
-122.41,37.75,229000,837
-122.41,37.75,253900,1483
-122.41,37.75,230000,1442
-122.41,37.75,255300,1220
-122.41,37.75,178100,2034
-122.41,37.75,236100,1932
-122.41,37.75,206300,1176
-122.39,37.74,201000,2147
-122.39,37.73,217300,3134
-122.4,37.73,225400,2337
-122.4,37.74,211800,1587
-122.38,37.73,140400,2722
-122.38,37.73,203400,4737
-122.39,37.74,185300,924
-122.38,37.73,187500,55
-122.38,37.73,193800,259
-122.38,37.73,193800,871
-122.39,37.73,195100,879
-122.39,37.73,192000,1025
-122.39,37.73,189000,567
-122.4,37.73,199300,1115
-122.39,37.72,206300,1064
-122.39,37.72,192300,1923
-122.39,37.72,181300,93
-122.41,37.75,275900,1405
-122.41,37.74,270800,928
-122.41,37.74,255200,839
-122.41,37.75,254700,1430
-122.41,37.75,284900,1209
-122.41,37.74,335000,148
-122.41,37.74,249000,415
-122.41,37.74,250800,1032
-122.42,37.74,271300,999
-122.42,37.74,279900,889
-122.42,37.74,281300,734
-122.42,37.74,263900,1076
-122.42,37.75,275000,1447
-122.41,37.74,240900,935
-122.41,37.74,229600,1178
-122.41,37.74,230000,1208
-122.42,37.73,246400,2261
-122.42,37.74,240900,973
-122.42,37.74,258600,1438
-122.42,37.74,243000,1136
-122.42,37.73,292300,1765
-122.43,37.73,263200,935
-122.43,37.73,264000,1008
-122.43,37.73,275500,729
-122.43,37.72,259800,782
-122.44,37.72,267200,1102
-122.44,37.73,270000,1485
-122.44,37.73,261900,587
-122.42,37.73,229400,1534
-122.42,37.73,279300,1055
-122.42,37.73,254500,988
-122.43,37.73,240900,1337
-122.41,37.73,230200,1703
-122.4,37.73,238700,1170
-122.4,37.73,233000,1027
-122.41,37.73,271300,1092
-122.41,37.73,272500,1168
-122.42,37.73,250300,998
-122.4,37.72,219400,1119
-122.4,37.72,239300,647
-122.41,37.73,276200,1682
-122.41,37.72,242900,1225
-122.41,37.72,236200,904
-122.42,37.72,244700,1789
-122.43,37.72,252600,1989
-122.43,37.72,254000,2363
-122.43,37.72,250500,1583
-122.44,37.72,252000,1769
-122.43,37.72,242000,2101
-122.43,37.73,251800,2270
-122.43,37.73,222600,1463
-122.44,37.72,265000,1173
-122.44,37.72,268500,1773
-122.45,37.72,261800,890
-122.44,37.72,260000,847
-122.45,37.71,270600,1562
-122.45,37.71,261600,1086
-122.45,37.71,243600,1159
-122.46,37.71,246200,1425
-122.46,37.71,231600,1102
-122.43,37.71,266900,1633
-122.43,37.71,266500,1138
-122.43,37.71,255600,879
-122.44,37.72,247700,929
-122.44,37.71,251500,1848
-122.44,37.71,248900,895
-122.44,37.71,264100,1524
-122.45,37.71,251000,2204
-122.4,37.72,219100,1434
-122.4,37.71,238000,1411
-122.41,37.71,226300,1697
-122.41,37.71,181900,3900
-122.41,37.71,213900,1738
-122.41,37.71,217800,1615
-122.4,37.72,218300,1528
-122.4,37.72,241900,953
-122.45,37.77,278600,1330
-122.46,37.76,414300,1186
-122.46,37.77,435700,799
-122.46,37.76,390000,948
-122.45,37.76,500000,2659
-122.46,37.76,367700,363
-122.46,37.75,374200,954
-122.47,37.76,406500,1545
-122.47,37.76,359600,1587
-122.47,37.76,345700,1396
-122.47,37.76,306700,1170
-122.47,37.76,329600,1055
-122.47,37.76,330000,1675
-122.47,37.76,350000,1886
-122.47,37.76,338000,1391
-122.47,37.75,361000,911
-122.47,37.75,357000,1095
-122.47,37.75,366300,1281
-122.47,37.76,420300,1152
-122.47,37.76,358600,1179
-122.46,37.75,500001,622
-122.46,37.75,500001,465
-122.47,37.75,500001,1090
-122.47,37.75,381700,1293
-122.47,37.75,337400,689
-122.47,37.74,333600,819
-122.45,37.75,349000,862
-122.45,37.75,322600,772
-122.45,37.75,313400,1786
-122.46,37.75,394000,695
-122.45,37.74,349500,642
-122.46,37.74,431000,707
-122.45,37.74,335100,2535
-122.44,37.73,313600,1488
-122.45,37.74,346800,2263
-122.46,37.74,416900,856
-122.46,37.74,500001,791
-122.47,37.74,500001,735
-122.47,37.74,363600,1633
-122.47,37.74,365600,1605
-122.46,37.73,500001,876
-122.46,37.73,426800,1276
-122.46,37.72,405200,1115
-122.47,37.73,484600,936
-122.47,37.73,500001,762
-122.47,37.73,500001,641
-122.47,37.72,399000,767
-122.46,37.73,394100,812
-122.45,37.73,335100,1153
-122.46,37.73,344200,1431
-122.44,37.73,275500,970
-122.44,37.73,261400,1411
-122.45,37.73,266200,752
-122.45,37.73,264200,1193
-122.44,37.73,269200,1670
-122.45,37.72,231900,653
-122.45,37.72,219300,771
-122.45,37.72,221200,1083
-122.45,37.72,225000,1795
-122.46,37.72,238600,1216
-122.46,37.72,228600,658
-122.46,37.72,221500,962
-122.46,37.72,244100,1225
-122.46,37.72,232000,1388
-122.47,37.71,237900,1577
-122.47,37.71,239400,1211
-122.47,37.72,239300,434
-122.47,37.72,246700,817
-122.47,37.72,259700,770
-122.45,37.72,228900,613
-122.45,37.71,221600,1382
-122.46,37.71,219500,1138
-122.46,37.71,225000,1138
-122.46,37.72,211800,1093
-122.48,37.76,348600,1491
-122.48,37.76,332100,1273
-122.48,37.76,323800,1395
-122.48,37.76,322100,1171
-122.48,37.76,331300,1015
-122.48,37.76,336100,1594
-122.49,37.76,339800,708
-122.49,37.76,329600,1092
-122.49,37.76,331200,1091
-122.49,37.76,332700,782
-122.49,37.76,339800,650
-122.49,37.76,353600,795
-122.49,37.76,323100,729
-122.48,37.75,318400,1126
-122.48,37.75,317600,1583
-122.48,37.74,311800,1056
-122.48,37.75,329200,1052
-122.48,37.75,314700,1285
-122.48,37.75,331000,1136
-122.49,37.75,320200,1041
-122.49,37.75,308500,1105
-122.49,37.75,297800,1092
-122.49,37.75,319100,979
-122.49,37.75,321200,1041
-122.49,37.75,323800,1177
-122.49,37.74,321300,1147
-122.48,37.74,323100,1211
-122.48,37.74,314300,1072
-122.48,37.74,335000,1372
-122.49,37.73,438500,497
-122.49,37.74,340800,487
-122.49,37.74,317700,1188
-122.49,37.74,315200,1154
-122.48,37.73,500001,566
-122.48,37.73,371500,867
-122.49,37.73,369400,742
-122.49,37.73,433300,530
-122.49,37.73,406200,742
-122.48,37.73,350000,2410
-122.47,37.72,350000,564
-122.48,37.71,400000,1497
-122.48,37.72,187500,733
-122.48,37.72,112500,1281
-122.5,37.76,307700,1142
-122.5,37.76,316200,1299
-122.5,37.76,295600,1009
-122.5,37.76,296300,891
-122.5,37.76,278800,841
-122.5,37.75,291500,838
-122.5,37.75,283200,1247
-122.51,37.76,268900,1439
-122.51,37.76,274200,1332
-122.51,37.76,260800,1499
-122.5,37.76,284100,1272
-122.5,37.76,272300,1078
-122.5,37.75,270200,941
-122.5,37.75,271800,1137
-122.54,37.76,272200,920
-122.5,37.75,286300,872
-122.5,37.74,297800,1266
-122.5,37.74,296600,1098
-122.49,37.74,300000,820
-122.5,37.74,275700,1087
-122.5,37.74,275700,1434
-122.5,37.75,272400,1429
-122.5,37.74,272800,1640
-122.5,37.74,273700,1041
-122.5,37.74,268100,1154
-122.54,37.74,271100,1230
-122.46,37.79,500001,847
-122.46,37.78,350000,1067
-122.46,37.78,350000,1421
-122.46,37.79,500001,999
-122.46,37.78,500001,1584
-122.47,37.78,307100,880
-122.47,37.78,416700,1302
-122.47,37.79,500001,1380
-122.47,37.79,500001,194
-122.47,37.79,483300,990
-122.47,37.78,443300,1078
-122.47,37.78,396400,955
-122.48,37.78,375000,1674
-122.48,37.79,457800,2246
-122.48,37.78,335300,1738
-122.49,37.78,322900,1704
-122.49,37.78,352200,1783
-122.48,37.79,500001,546
-122.49,37.79,500001,1143
-122.49,37.79,500001,805
-122.46,37.78,376800,2030
-122.46,37.78,441700,1364
-122.46,37.78,375000,1400
-122.46,37.78,360700,1636
-122.46,37.77,402900,2099
-122.47,37.77,398400,1042
-122.47,37.78,421300,1166
-122.47,37.78,446900,1220
-122.47,37.78,422400,1448
-122.47,37.78,414600,1479
-122.47,37.78,404700,1153
-122.47,37.77,366700,1350
-122.48,37.78,337200,1427
-122.48,37.78,393800,1362
-122.48,37.77,348500,1202
-122.48,37.78,346400,1111
-122.48,37.78,311400,1508
-122.49,37.78,329100,1505
-122.49,37.78,356300,1663
-122.49,37.77,369200,1170
-122.5,37.77,359500,1070
-122.49,37.78,318500,1109
-122.49,37.78,328400,1419
-122.49,37.78,500001,1040
-122.5,37.78,348500,1049
-122.5,37.77,324700,1032
-122.5,37.77,336700,1252
-122.5,37.77,322900,1312
-122.5,37.78,332800,1418
-122.51,37.78,351100,1056
-122.51,37.78,342200,1201
-122.55,37.79,322200,1229
-122.47,37.81,500001,4715
-122.5,37.79,500001,13
-122.54,37.72,318900,1453
-122.42,37.72,212800,3549
-122.36,37.72,180400,355
-122.39,37.74,225000,37
-122.4,37.75,225000,23
-122.38,37.71,207100,558
-122.4,37.71,223700,1183
-121.28,37.96,52500,1618
-121.28,37.95,52500,1448
-121.28,37.95,63300,1109
-121.29,37.96,112500,630
-121.29,37.96,75000,154
-121.29,37.95,87500,438
-121.3,37.95,45000,575
-121.29,37.95,22500,167
-121.3,37.96,76800,1202
-121.31,37.96,77600,583
-121.29,37.97,110200,1025
-121.29,37.96,103100,1237
-121.29,37.96,92300,1340
-121.3,37.96,110400,1398
-121.3,37.96,105100,736
-121.3,37.96,97400,679
-121.31,37.96,107600,1157
-121.31,37.96,92600,694
-121.28,37.97,66000,1455
-121.27,37.96,61300,1805
-121.27,37.95,59000,573
-121.27,37.95,54600,1368
-121.27,37.94,52000,676
-121.28,37.94,56800,1489
-121.28,37.94,52700,1406
-121.29,37.95,42500,272
-121.29,37.94,63800,2037
-121.32,37.95,43000,742
-121.31,37.94,45000,323
-121.3,37.94,60800,412
-121.3,37.94,67500,23
-121.32,37.94,55000,64
-121.31,37.96,118400,788
-121.32,37.96,87200,922
-121.32,37.96,88100,975
-121.33,37.96,80300,906
-121.34,37.96,59400,2010
-121.32,37.95,62100,338
-121.32,37.96,50000,50
-121.34,37.97,94600,1203
-121.34,37.96,113700,1554
-121.35,37.97,93900,1698
-121.36,37.96,247400,227
-121.35,37.96,189900,462
-121.32,37.98,94100,1737
-121.33,37.98,84600,1746
-121.33,37.97,91600,1351
-121.32,37.97,87800,1097
-121.32,37.97,88800,1093
-121.33,37.96,92600,730
-121.33,37.97,87400,721
-121.33,37.97,90800,999
-121.31,37.98,141500,1228
-121.3,37.97,113600,1128
-121.31,37.97,183700,720
-121.31,37.97,123100,988
-121.29,37.98,65400,533
-121.29,37.97,98800,1392
-121.29,37.98,76700,1171
-121.3,37.98,98300,990
-121.3,37.97,105400,766
-121.29,37.99,90600,463
-121.29,37.99,81300,2019
-121.3,37.99,87500,1167
-121.3,37.98,93800,1388
-121.28,37.99,55700,284
-121.26,37.98,55700,2050
-121.27,37.98,70000,1322
-121.27,37.98,72800,492
-121.28,37.98,69900,414
-121.29,37.99,75200,498
-121.27,37.97,54400,550
-121.26,37.96,63600,367
-121.27,37.96,52700,749
-121.27,37.96,54200,310
-121.26,37.98,54200,885
-121.25,37.98,48300,1056
-121.26,37.97,50500,891
-121.25,37.97,63100,846
-121.26,37.96,62300,690
-121.26,37.97,69800,1143
-121.25,37.97,75000,716
-121.26,37.96,63500,892
-121.25,37.95,55300,1208
-121.26,37.95,59300,677
-121.26,37.95,62000,1368
-121.27,37.96,54000,382
-121.26,37.96,62800,335
-121.25,37.96,68300,1730
-121.24,37.96,57700,788
-121.25,37.95,62200,1384
-121.24,37.95,63800,169
-121.25,37.94,65900,967
-121.24,37.94,113600,1857
-121.24,37.93,65000,960
-121.25,37.94,55900,782
-121.25,37.93,48300,1734
-121.26,37.93,53000,2248
-121.26,37.94,51700,1409
-121.27,37.93,61200,1413
-121.28,37.94,56700,2188
-121.28,37.92,60300,451
-121.28,37.94,57700,2268
-121.29,37.93,59100,1854
-121.29,37.93,61800,1294
-121.28,37.93,67800,1223
-121.28,37.92,61600,851
-121.29,37.92,73100,1175
-121.28,37.91,65900,576
-121.31,37.93,81400,1140
-121.3,37.92,73900,3201
-121.24,37.98,80400,236
-121.24,37.97,67200,517
-121.24,37.96,57700,951
-121.23,37.96,57200,1591
-121.23,37.96,59200,1277
-121.23,37.95,89200,514
-121.22,37.97,58400,1121
-121.22,37.96,56400,1177
-121.22,37.96,72100,1163
-121.25,37.92,66000,1742
-121.23,37.92,85700,315
-121.36,38.0,225800,1562
-121.35,38.0,152400,1539
-121.35,38.0,123800,732
-121.37,38.01,242000,1016
-121.35,38.01,94400,1520
-121.36,38.01,173300,451
-121.36,38.01,87100,1192
-121.36,38.01,166900,507
-121.34,38.01,175000,1114
-121.33,38.01,155100,630
-121.34,38.0,129200,1642
-121.33,38.0,98900,2177
-121.33,38.01,151900,531
-121.32,38.01,96400,919
-121.32,38.01,102800,171
-121.32,38.0,101500,1114
-121.32,38.0,87500,781
-121.33,38.0,119600,1679
-121.33,37.99,175900,1837
-121.34,37.99,194600,2195
-121.34,37.99,234700,1178
-121.31,37.99,110300,3061
-121.32,37.98,94600,1916
-121.33,37.98,176500,1129
-121.33,37.98,150000,643
-121.36,37.99,134900,684
-121.34,37.98,191700,1158
-121.33,38.02,136400,1109
-121.34,38.02,133800,2038
-121.33,38.02,162100,608
-121.33,38.02,119800,915
-121.34,38.03,130800,2071
-121.33,38.03,130600,906
-121.36,38.04,162100,1234
-121.35,38.04,159100,2206
-121.35,38.04,146000,3771
-121.36,38.04,148200,1290
-121.34,38.05,244700,267
-121.34,38.04,146400,2279
-121.33,38.04,142700,965
-121.33,38.03,126700,635
-121.32,38.03,143100,1862
-121.33,38.04,145600,1325
-121.33,38.04,153900,657
-121.35,38.03,155700,895
-121.34,38.03,133500,1200
-121.35,38.02,132300,1301
-121.35,38.03,131300,1596
-121.36,38.03,138800,1378
-121.35,38.02,140700,2183
-121.36,38.02,206100,1010
-121.36,38.03,78700,1518
-121.32,38.04,92800,167
-121.31,38.03,105300,1743
-121.32,38.03,98400,1947
-121.32,38.02,99100,1544
-121.31,38.03,110000,3036
-121.29,38.0,112300,3440
-121.31,37.99,105300,1650
-121.3,38.0,100000,3785
-121.3,38.01,100000,1215
-121.3,38.0,116200,1338
-121.31,38.0,108400,977
-121.31,38.0,131900,306
-121.31,38.02,92100,2734
-121.3,38.01,95500,1547
-121.32,38.02,104800,1890
-121.31,38.01,101600,1304
-121.31,38.01,90500,1367
-121.3,38.04,117600,1713
-121.3,38.03,102800,712
-121.3,38.03,107700,782
-121.29,38.04,97300,1860
-121.29,38.03,91100,1629
-121.28,38.03,94100,2769
-121.29,38.03,111300,1615
-121.28,38.03,107400,684
-121.29,38.02,99000,1849
-121.3,38.02,106300,3343
-121.3,38.03,95000,1404
-121.3,38.02,87500,491
-121.29,38.0,124500,1784
-121.29,38.01,137900,3327
-121.28,38.02,95900,1258
-121.29,38.01,120800,50
-121.27,38.05,82800,164
-121.27,38.02,155000,138
-121.3,38.05,112500,62
-121.25,38.05,106800,1035
-121.25,38.04,201800,1257
-121.25,38.01,112500,1053
-121.23,38.04,247900,677
-121.22,38.04,212500,116
-121.25,38.03,220700,859
-121.22,38.0,162100,783
-121.24,38.01,125000,790
-121.25,38.0,135000,182
-121.26,37.99,87500,179
-121.24,38.0,126800,721
-121.23,37.99,153100,226
-121.23,37.98,181300,373
-121.2,37.97,157700,270
-121.19,38.04,177100,290
